text,stance,labels
@trumphighcastle @MelissaAFrancis Take your drivel and shove it ITS STILL PRESIDENT TRUMP AND NOT HRC lololololo,support,1.0
"RNC Chairman pleads with Trump to tone it down. I say, Ramp-it-up",support,1.0
If the terrorist used videos to recruit wouldn't they use #Hillary2016 stand down in Benghazi to recruit. Weakness is dangerous #Trump2016,support,1.0
"@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need",support,1.0
@ErinBurnett #cnn WHY WOULD IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPE? @JOHN_WALSH JUST SAID IT'S TRUE @OutFrontCNN,support,1.0
CHECK OUT THE NUMBERS: How President Trump Is Saving America  via @KevinJacksonTBS,support,1.0
OMG!  #DonaldTrump used a BAD word when talking about #HillaryClinton .. How awful!!!   Has this country become a bunch of pansies or what??,support,1.0
RT @DrJillStein: Where is the defense of Wikileaks from all the pundits who've speculated that Trump would try to silence critical journalism? &#129300;,support,1.0
@USER i will vote #trump2020 🦅🇺🇸,support,1.0
"@USER @USER @USER in other words, back to normal! we don’t want the marxist plan they are trying so hard to implement. #nonewnormal #maga #kag 🙏🇺🇸👍🏻",support,1.0
#trumpkills democrats attacks on freedom! #rnc2020,support,1.0
Congrats to the @GOP for having @realDonaldTrump in first place amongst its 2016 candidates. #GOP2016 #Jeb2016 #walker2016,support,1.0
@FoxNews @brithume Bcuz they know these two idiots can't win a general election.That said PLS vote for #TedTheCanadian #Trump2016 #Cruz2016!,support,1.0
"@USER great job andy. (as always)
#journalist 
#realnews 
#trump2020 
#antifadomesticterrorists",support,1.0
"@USER if outside dining is acceptable it shouldn’t be a problem to setup voting booths outside. 
#trump2020
@USER
 
@USER
 
@USER
 
@USER",support,1.0
"@USER
 thanks for the follow 
#maga
#kag
#votered2020
#trumpvictory

 go trump 🇺🇸🇺🇸",support,1.0
"This country needs a President to take control, cut through the BS, and speak the truth! #truthhurts @realDonaldTrump",support,1.0
"@USER hey mkh, i’m so sorry fellow patriot, but it has been a week since i initially followed you. if you want, please follow me, and i’ll proudly follow you back asap!! thanks 🇺🇸#maga 🇺🇸 #kag2020",support,1.0
"@USER say what, you hypocrites!! lockdown for everyone but you! businesses dying in your district! #democratsaredestroyingamerica #pelosimustgo #pelosiblowout #pelosi #democrat",support,1.0
"News post: ""BY THE NUMBERS: President Trump’s Historic First 200 Days Compared to Do-Nothing Congress and Failed P…",support,1.0
Clinton &amp; Obama policy caused ISIS problem-they want us to let Clinton fix it? A vote for #Hillary2016 is vote for #ISIS #potus #trump2016,support,1.0
Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico,support,1.0
@USER @USER - i follow all back #trump2020,support,1.0
i’m pretty sure if people actually think joe biden is their candidate and not trump then no debate is really going to change that. the entire establishment and psychos are voting for biden. the people who want to save america is voting for trump. cut and dried.,support,1.0
Problem with getting out the vote is we all know the main candidates are in this for their ego vs 'the people' #HillaryClinton #Trump2016,support,1.0
@HarmosRUs @NamVet6669 @realDonaldTrump Same bro. Many college students quietly voting #TRUMP2016 Not corrupt Washington witch #Hillary,support,1.0
@CNN CNN always baiting Trump. Y'all he will wipe Noko out if they spark a match!,support,1.0
"#Trump taking #hillary head on and winning the narrative has the WHOLE corrupt system🔛the tracks w/#TrumpTrain🚂🇺🇸 FULL THROTTLE!

#Trump2016",support,1.0
#IA stop Wash gridlock #CaucusForTrump  lets start taking our country back #TedCruz can't get along with his own party #Trump2016 #IOWA,support,1.0
RT @TomiLahren: You have to sit there for 11 hours because you left Americans in Benghazi for 13 you psychopath #debatenight,support,1.0
"#MakeAmericaGREATagain? in major trouble.
#TedCruz has unmitigated gall to take national lead away from #DonaldTrump.
 #Trump's GLOVES off!",support,1.0
Hillary Clinton should be handed over &amp; tried for war crimes. She violated international laws #HillaryLiesMatter  #Trump2016 #TrumpIsRight,support,1.0
@mofopolitics #SarahPalin backed #DonaldTrump over #TedCruz because she found out that Cruz and his buddies were weasels that smeared her,support,1.0
"Her Foreign Policy copied from polling results, &amp; 'looking over her shoulder' at others' papers - #Hillary - get a better writer

#Trump2016",support,1.0
@USER @USER bullshit that was trump. way more jobs in the trump days than obama days. economy is better than the obama days. do your research or take your bullshit elsewhere.,support,1.0
"#Trump2016 would be stupid to give #TedCruz a platform. It would be like #Cruz debating #Gilmore one on one. Sorry #Ted, you're done. #Trump",support,1.0
#trump2016 #rubio2016 #cruze2016 all 1000% better than handing reins to grandma #Hilary2016 OMG u think Obama is bad Clinton worst Potus,support,1.0
"@USER @USER man, all that time we thought trump's friend @USER had his nose buried in the bible . . .

. . . he was actually balls deep in the pool boy.

#maga indeed.  
#gopconvention2020",support,1.0
@realDonaldTrump You are the trump card of my heart.,support,1.0
"#trump2020 idk whats worst, liberals in nicaragua or the usa 
#freespeech #socialismkills",support,1.0
This is such a frustrating thing to watch #debatenight,support,1.0
"@USER @USER the mess was made by americas democratic mayors and governors 
#maga2020 #makeamericagreatagain 
#trump2020landslidevictory",support,1.0
@USER do as told huh joejoe the puppet #trump2020 #joemustgo HTTP,support,1.0
"@Reince  You know a meeting to knock out #Trump will make Americans write in his name. #Hillary will win,YOU will be responsible. #Trump2016",support,1.0
the federal reserve’s new monetary policy framework: a robust evolution. #makeamericagreatagain #keepamericagreat HTTP,support,1.0
"@USER @USER i live in orange county ny but if you can direct me where to go im in, mr president trump and please advice where to go?",support,1.0
"@POTUS omg my  President mcMasters firing your loyalist , TRUMP 2020",support,1.0
"One of the first in line to see #DonaldTrump in Worcester can't decide between him or #Hillary. ""They're both likable people.""",support,1.0
@seanhannity Seems like #Trump2016 or #TedCruz would do the job. I don't trust either party's politicians so I'm just going to say Trump,support,1.0
@FoxNews @TheRock Kinda hoping #Trump pulls out the 'it doesn't matter what you think' to #Hillary during a live debate! #Trump2016,support,1.0
"#Fox already FREAKING OUT over newest poll showing #Trump tied with #hillary~which as everyone knows means he's FAR ahead.

#Trump2016 #tcot",support,1.0
@USER got ya!  #trump2020,support,1.0
President Trump and the Russians would like to thank the protestors for protesting against Nazis. Nobody likes Nazis! #Boston #FreeSpeech,against,0.0
@USER we’ll walk through hell fire to vote you out! #biden2020,against,0.0
The last person left who daren’t diss the #Donald…article speaks for itself.,against,0.0
I love how everyone thinks canceling @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote!,against,0.0
did trump just try to call biden out for kissing people... when he literally said he grabs women by the p..... #rnc2020 #hyprocrite,against,0.0
"michelle obama is so eloquent!!! i looked forward to hearing from her the most this evening. she never disappoints, only inspires!!!
#votebidenharristosaveamerica 
#voteblue",against,0.0
@USER @USER biden’s  favorite movie #biden2020 HTTP,against,0.0
"“donald trump's ignorance and incompetence have always been a danger to our country. covid-19 was trump's biggest test. he failed miserably,” sen. elizabeth warren says during the #demconvention. HTTP",against,0.0
"Confusion over my last tweet? Really? I was admonishing childish #Trump for attempts (and failure!) to physically intimidate HRC."""" #debate",against,0.0
RT @JenaFriedman: . @realDonaldTrump has resting pussy grabber face #Debate2016,against,0.0
@JoshuaGrubbsPhD @jk_rowling @theipaper Isn't his belief in white supremacy part and parcel of Trump's pathological narcissism?,against,0.0
"@USER @USER @USER @USER i can't wait to see more ads!! bloomberg has fantastic p r firm. 
#votebluetosaveamerica",against,0.0
"Did @realDonaldTrump really demand an apology from #Hillary2016?  Yet again, attention gaining behavior from #Trump2016....",against,0.0
"Current row between #HillaryClinton and #DonaldTrump shows that Donald dishes it out but can't handle insults thrown back at him. 
#crybaby",against,0.0
@USER it's that simple. #voteblue2020,against,0.0
"Today we find out if the good people of the #GOP #IowaCaucus grow a conscience, or stick us with the twin demons #DonaldTrump &amp; #TedCruz.",against,0.0
Nothing is more #fake than Trump's second attempt to criticize the white supremacists. And nothing more #rude than his attack on the press.,against,0.0
"RT @AntonioFrench: Trump: &#8220;They have no education. They have no jobs.&#8221;      Well, this educated, employed black man CAN&#8217;T WAIT to vote on Election Day. #debate",against,0.0
RT @HamillHimself: Donald Trump Can&#8217;t Merely Be Defeated&#8212;He and His Deplorables Must Be Crushed  via @thedailybeast,against,0.0
"#DonaldTrump tell us more of ur misogynist fantasies about #Hillary, i.e. her getting ""schlonged"", her ""disgusting"" bathroom breaks, etc.",against,0.0
Just because I despise #DonaldTrump does not mean I support #HillaryClinton. I don't play your left vs. right crap.,against,0.0
"What the fuck goes through the sick mind of #GOP front-runner #DonaldTrump, when he wonders aloud as to what #Hillary does on the toilet?",against,0.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER there is quite a few more followers. isn’t it wonderful more #truepatriots to vote democratic! #democrats #votebluenomatterwho2020 #votebluetosaveamerica #votebluetoendthisnightmare HTTP,against,0.0
Republicans and Democrats signaled bluntly that they do not trust President Donald Trump to act in America's best...,against,0.0
remember that foreign leaders and policy makers have to talk to trump... this is how he acts. disgusting #debates2020,against,0.0
#DonaldTrump doesn't talk about plans for Americans at the podium in Michigan tonight but puts down #HillaryClinton &amp; #LindseyGraham,against,0.0
#Jeb! Just said #DonaldTrump  isn't the problem? He's flipping on his opinions! He's no better than #HillaryClinton #GOPDebate #CNNDebate,against,0.0
That's the truth!!! Double-standard #Donald at it again 😂,against,0.0
@dedufford @MeetThePress @JeffFlake @chucktodd Well how do you explain R votes for Trump if real Rs don't vote for fake Rs?,against,0.0
and if this doesn't speak to the intelligence of a trump voter i don't know what does.  #bluewave2020 #biden2020 HTTP,against,0.0
"@USER it 's like having stephen hawking teaching a class about black holes in general relativity at a middle-school and one 9 year-old kid screams from the back: ""wrong!!!""

#trump2020landslide #covidiot #voteblue #election2020 #voteforourlives @USER #votejoebidentosaveamerica",against,0.0
of course trump will. This guy broke the law defying a judges order but  it had to do with immigrants (trumps love) then he will be pardoned,against,0.0
"#MittRomney was ahead in many polls in 2012 and look what happened to him. Hopefully, the same happens to #DonaldTrump and #TedCruz #Quacks",against,0.0
joe biden questioning the revolution whilst the entire country is depending on a democratic socialism test run in order to get by in this crisis is peak boomer irony. #demdebate #democraticsocialist #bernieorbust2020 #democraticdebate,against,0.0
"click here to see how they celebrate with laycoon the one of laylay
HTTP
#nigeriaat60 #uspresidentialdebate #presidentialdebate2020 #tinakaggia #shutupman #lisa #trump2020 #bethefocus #กอล์ฟพิชญะ #justiceformanishavalmiki #shutupman",against,0.0
"Thank you #Donald, for not doing too much damage yet to the #Economic measures #Obama #Admin put in place.  The next #Potus will be grateful",against,0.0
The cluelessness of @realdonaldtrump right now is astounding.,against,0.0
"@USER @USER @USER they're not going to win this election regardless of what they do.
#votebluetosaveamerica
#bidenbeatstrump 
#bidenforpresident 
#trumpnotfitforoffice 
#dementiadon",against,0.0
